run,game,llm,color,pass_move,original_player,tested_player,elo,trials,passes,resignations,choices
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s25461504-d4002500,2738.0,20,7,0,"{""C3"": 4, ""D3"": 9, ""pass"": 7}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s25461504-d4002500,2738.0,20,17,0,"{""C6"": 3, ""pass"": 17}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s25461504-d4002500,2738.0,20,0,0,"{""A9"": 4, ""B5"": 16}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s25461504-d4002500,2738.0,20,0,0,"{""J7"": 20}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s26363136-d4119819,2758.0,20,13,0,"{""G1"": 7, ""pass"": 13}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s26363136-d4119819,2758.0,20,0,0,"{""A6"": 12, ""A7"": 6, ""B8"": 2}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s26363136-d4119819,2758.0,20,0,0,"{""A8"": 4, ""C2"": 16}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s26363136-d4119819,2758.0,20,11,0,"{""G1"": 9, ""pass"": 11}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s26363136-d4119819,2758.0,20,0,0,"{""A9"": 20}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s26363136-d4119819,2758.0,20,0,0,"{""A7"": 9, ""B9"": 2, ""D7"": 3, ""J7"": 6}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s26363136-d4119819,2758.0,20,0,0,"{""G9"": 8, ""J7"": 12}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s26363136-d4119819,2758.0,20,5,0,"{""H2"": 11, ""J3"": 4, ""pass"": 5}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s26363136-d4119819,2758.0,20,0,0,"{""A7"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s26363136-d4119819,2758.0,20,7,0,"{""C3"": 6, ""D3"": 7, ""pass"": 7}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s26363136-d4119819,2758.0,20,17,0,"{""C6"": 3, ""pass"": 17}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s26363136-d4119819,2758.0,20,0,0,"{""B5"": 20}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s26363136-d4119819,2758.0,20,0,0,"{""J7"": 20}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s27415296-d4256697,2807.0,20,11,0,"{""G1"": 9, ""pass"": 11}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s27415296-d4256697,2807.0,20,0,0,"{""A6"": 17, ""A7"": 3}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s27415296-d4256697,2807.0,20,0,0,"{""A8"": 4, ""C2"": 16}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s27415296-d4256697,2807.0,20,5,0,"{""E1"": 1, ""G1"": 14, ""pass"": 5}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s27415296-d4256697,2807.0,20,0,0,"{""A7"": 1, ""A9"": 19}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s27415296-d4256697,2807.0,20,0,0,"{""A7"": 5, ""B9"": 1, ""D7"": 9, ""E8"": 1, ""J7"": 4}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s27415296-d4256697,2807.0,20,0,0,"{""G9"": 9, ""J7"": 11}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s27415296-d4256697,2807.0,20,0,0,"{""H2"": 15, ""J3"": 5}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s27415296-d4256697,2807.0,20,0,0,"{""A7"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s27415296-d4256697,2807.0,20,7,0,"{""C3"": 5, ""D3"": 8, ""pass"": 7}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s27415296-d4256697,2807.0,20,9,0,"{""C6"": 11, ""pass"": 9}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s27415296-d4256697,2807.0,20,0,0,"{""A9"": 2, ""B5"": 18}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s27415296-d4256697,2807.0,20,0,0,"{""J7"": 19, ""J9"": 1}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s28460288-d4388379,2832.0,20,13,0,"{""G1"": 7, ""pass"": 13}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s28460288-d4388379,2832.0,20,0,0,"{""A6"": 20}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s28460288-d4388379,2832.0,20,0,0,"{""A8"": 8, ""B1"": 2, ""C2"": 10}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s28460288-d4388379,2832.0,20,2,0,"{""E1"": 1, ""G1"": 17, ""pass"": 2}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s28460288-d4388379,2832.0,20,0,0,"{""A7"": 1, ""A9"": 19}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s28460288-d4388379,2832.0,20,0,0,"{""A7"": 2, ""D7"": 13, ""E8"": 1, ""J7"": 4}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s28460288-d4388379,2832.0,20,0,0,"{""G9"": 10, ""J7"": 10}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s28460288-d4388379,2832.0,20,0,0,"{""H2"": 13, ""J3"": 7}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s28460288-d4388379,2832.0,20,0,0,"{""A7"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s28460288-d4388379,2832.0,20,7,0,"{""C3"": 6, ""D3"": 7, ""pass"": 7}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s28460288-d4388379,2832.0,20,11,0,"{""C6"": 9, ""pass"": 11}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s28460288-d4388379,2832.0,20,0,0,"{""B5"": 20}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s28460288-d4388379,2832.0,20,0,0,"{""J7"": 19, ""J9"": 1}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s29422336-d4533650,2855.0,20,14,0,"{""G1"": 6, ""pass"": 14}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s29422336-d4533650,2855.0,20,0,0,"{""A6"": 18, ""A7"": 1, ""B8"": 1}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s29422336-d4533650,2855.0,20,0,0,"{""A8"": 6, ""B1"": 2, ""C2"": 12}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s29422336-d4533650,2855.0,20,1,0,"{""G1"": 19, ""pass"": 1}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s29422336-d4533650,2855.0,20,0,0,"{""A7"": 1, ""A9"": 19}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s29422336-d4533650,2855.0,20,0,0,"{""A7"": 4, ""B9"": 1, ""D7"": 12, ""J7"": 3}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s29422336-d4533650,2855.0,20,0,0,"{""G9"": 11, ""J7"": 9}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s29422336-d4533650,2855.0,20,0,0,"{""H2"": 16, ""J3"": 4}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s29422336-d4533650,2855.0,20,0,0,"{""A7"": 19, ""H1"": 1}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s29422336-d4533650,2855.0,20,7,0,"{""C3"": 8, ""D3"": 5, ""pass"": 7}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s29422336-d4533650,2855.0,20,12,0,"{""C6"": 8, ""pass"": 12}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s29422336-d4533650,2855.0,20,0,0,"{""B5"": 20}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s29422336-d4533650,2855.0,20,0,0,"{""J7"": 19, ""J9"": 1}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s31390976-d4781382,2882.0,20,15,0,"{""G1"": 5, ""pass"": 15}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s31390976-d4781382,2882.0,20,0,0,"{""A6"": 12, ""A7"": 6, ""B7"": 1, ""B8"": 1}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s31390976-d4781382,2882.0,20,0,0,"{""A8"": 10, ""C2"": 10}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s31390976-d4781382,2882.0,20,0,0,"{""G1"": 19, ""J2"": 1}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s31390976-d4781382,2882.0,20,0,0,"{""A7"": 1, ""A9"": 19}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s31390976-d4781382,2882.0,20,0,0,"{""A7"": 5, ""D7"": 12, ""E8"": 1, ""J7"": 2}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s31390976-d4781382,2882.0,20,0,0,"{""G9"": 13, ""J7"": 7}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s31390976-d4781382,2882.0,20,0,0,"{""H2"": 15, ""J3"": 5}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s31390976-d4781382,2882.0,20,0,0,"{""A7"": 19, ""H1"": 1}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s31390976-d4781382,2882.0,20,7,0,"{""C3"": 8, ""D3"": 5, ""pass"": 7}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s31390976-d4781382,2882.0,20,11,0,"{""C6"": 9, ""pass"": 11}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s31390976-d4781382,2882.0,20,0,0,"{""B5"": 20}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s31390976-d4781382,2882.0,20,0,0,"{""G6"": 5, ""J7"": 14, ""J9"": 1}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s30394624-d4635675,2885.0,20,15,0,"{""G1"": 5, ""pass"": 15}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s30394624-d4635675,2885.0,20,0,0,"{""A6"": 14, ""A7"": 6}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s30394624-d4635675,2885.0,20,0,0,"{""A8"": 3, ""B1"": 3, ""C2"": 14}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s30394624-d4635675,2885.0,20,0,0,"{""G1"": 20}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s30394624-d4635675,2885.0,20,0,0,"{""A7"": 1, ""A9"": 19}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s30394624-d4635675,2885.0,20,0,0,"{""A7"": 5, ""B9"": 1, ""D7"": 13, ""J7"": 1}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s30394624-d4635675,2885.0,20,0,0,"{""G9"": 11, ""J7"": 9}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s30394624-d4635675,2885.0,20,0,0,"{""H2"": 13, ""J3"": 7}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s30394624-d4635675,2885.0,20,0,0,"{""A7"": 19, ""H1"": 1}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s30394624-d4635675,2885.0,20,4,0,"{""C3"": 10, ""D3"": 6, ""pass"": 4}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s30394624-d4635675,2885.0,20,8,0,"{""C6"": 12, ""pass"": 8}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s30394624-d4635675,2885.0,20,0,0,"{""B5"": 20}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s30394624-d4635675,2885.0,20,0,0,"{""G6"": 2, ""J7"": 17, ""J9"": 1}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s32344832-d4917369,2922.0,20,8,0,"{""G1"": 12, ""pass"": 8}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s32344832-d4917369,2922.0,20,0,0,"{""A6"": 16, ""A7"": 1, ""B8"": 3}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s32344832-d4917369,2922.0,20,0,0,"{""A8"": 8, ""B1"": 1, ""C2"": 11}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s32344832-d4917369,2922.0,20,0,0,"{""G1"": 20}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s32344832-d4917369,2922.0,20,0,0,"{""A9"": 20}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s32344832-d4917369,2922.0,20,0,0,"{""A7"": 5, ""D7"": 13, ""E8"": 1, ""J7"": 1}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s32344832-d4917369,2922.0,20,0,0,"{""G9"": 14, ""J7"": 6}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s32344832-d4917369,2922.0,20,0,0,"{""H2"": 16, ""J3"": 4}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s32344832-d4917369,2922.0,20,0,0,"{""A7"": 18, ""H1"": 2}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s32344832-d4917369,2922.0,20,11,0,"{""C3"": 6, ""D3"": 3, ""pass"": 11}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s32344832-d4917369,2922.0,20,5,0,"{""C6"": 15, ""pass"": 5}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s32344832-d4917369,2922.0,20,0,0,"{""B5"": 20}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s32344832-d4917369,2922.0,20,0,0,"{""G6"": 4, ""H6"": 2, ""J7"": 13, ""J9"": 1}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s33239552-d5016295,2939.0,20,8,0,"{""G1"": 12, ""pass"": 8}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s33239552-d5016295,2939.0,20,0,0,"{""A6"": 19, ""B8"": 1}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s33239552-d5016295,2939.0,20,0,0,"{""A8"": 6, ""B1"": 2, ""C2"": 12}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s33239552-d5016295,2939.0,20,0,0,"{""G1"": 19, ""J2"": 1}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s33239552-d5016295,2939.0,20,0,0,"{""A9"": 20}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s33239552-d5016295,2939.0,20,0,0,"{""A7"": 5, ""D7"": 13, ""E8"": 1, ""J7"": 1}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s33239552-d5016295,2939.0,20,0,0,"{""G9"": 15, ""J7"": 5}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s33239552-d5016295,2939.0,20,0,0,"{""H2"": 16, ""J3"": 4}"
arena_20260817_065559_213696_f822d790,5,gpt5.6-luna-high-codex-workspace,W,68,kata1-b6c96-s6127360-d1754797-temp-0.9,kata1-b6c96-s33239552-d5016295,2939.0,20,0,0,"{""A7"": 20}"
arena_20260826_054944_814746_52d18cc7,27,gpt5.6-sol-high-codex-workspace,W,58,kata1-b6c96-s13733120-d2631546-temp-0.3,kata1-b6c96-s33239552-d5016295,2939.0,20,3,0,"{""C3"": 9, ""D3"": 8, ""pass"": 3}"
arena_20260827_231719_610088_eb49a7a4,5,gpt5.6-sol-max-codex-workspace-continual,W,80,kata1-b6c96-s18429184-d3197121,kata1-b6c96-s33239552-d5016295,2939.0,20,5,0,"{""C6"": 15, ""pass"": 5}"
arena_20260827_231719_610088_eb49a7a4,11,gpt5.6-sol-max-codex-workspace-continual,W,56,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s33239552-d5016295,2939.0,20,0,0,"{""B5"": 20}"
arena_20260827_231719_610088_eb49a7a4,12,gpt5.6-sol-max-codex-workspace-continual,B,59,kata1-b6c96-s14649344-d2727367-temp-0.3,kata1-b6c96-s33239552-d5016295,2939.0,20,0,0,"{""G6"": 2, ""G8"": 1, ""H6"": 4, ""J7"": 13}"
arena_20260723_173702_334483_0c232340,5,gemini-3.1-pro-high-api,W,78,kata1-b6c96-s16525312-d2925067,kata1-b6c96-s35356160-d5299514,2965.0,20,2,0,"{""G1"": 18, ""pass"": 2}"
arena_20260723_205921_431630_42e71474,13,gpt5.6-sol-low-api,W,88,kata1-b6c96-s8982784-d2082583-temp-0.3,kata1-b6c96-s35356160-d5299514,2965.0,20,0,0,"{""A6"": 19, ""B7"": 1}"
arena_20260731_044901_270838_7068701f,11,grok-4.5-high-api,W,84,kata1-b6c96-s6127360-d1754797,kata1-b6c96-s35356160-d5299514,2965.0,20,0,0,"{""A8"": 3, ""B1"": 2, ""C2"": 15}"
arena_20260807_184513_963568_b2aa1679,6,DeepSeek-V4-Flash-0731-high-api,B,85,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s35356160-d5299514,2965.0,20,0,0,"{""E1"": 3, ""G1"": 17}"
arena_20260807_184513_963568_b2aa1679,13,DeepSeek-V4-Flash-0731-high-api,W,60,kata1-b6c96-s12849664-d2510774,kata1-b6c96-s35356160-d5299514,2965.0,20,0,0,"{""A7"": 1, ""A9"": 19}"
arena_20260807_223534_789082_9ae5a490,10,kimi-k3-high-api,B,57,kata1-b6c96-s11888896-d2416753-temp-0.5,kata1-b6c96-s35356160-d5299514,2965.0,20,0,0,"{""A7"": 7, ""D7"": 8, ""E8"": 1, ""J7"": 4}"
arena_20260807_223534_789082_9ae5a490,19,muse-spark-1.2-openrouter-high-api,W,74,kata1-b6c96-s8080640-d1961030-temp-0.3,kata1-b6c96-s35356160-d5299514,2965.0,20,0,0,"{""G9"": 16, ""J7"": 4}"
arena_20260807_223534_789082_9ae5a490,21,kimi-k3-high-api,W,74,kata1-b6c96-s8982784-d2082583,kata1-b6c96-s35356160-d5299514,2965.0,20,0,0,"{""H2"": 16, ""J3"": 4}"
